CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,State,State Name,FIPS State Code,FIPS Place Code,Latitude,Longitude,Population,Population (2010),10 Year Population Growth,Population Density,Migration Rate Since Previous Year,Mean Travel Time,Public Transit,Bicycle,Walkability,Public Transit+Bicycle+Walkability,Per Capita Income,Median Household Income,Poverty Rate,Median Property Value,Employed Population,Employment Rate,Median Gross Rent,Median Owner Cost With Mortgage,Median Owner Cost Without Mortgage,Owner-Occupied Housing Unit Rate,Median Age,Population 0-9,Population 10-19,Population 20-29,Population 30-39,Population 40-49,Population 50-59,Population 60-69,Population 70-79,Population Over 80,Population Under 18,Population 18-64,Population Over 65,Percent Under 18,Percent 18-64,Percent Over 65,Percent 0-9,Percent 10-19,Percent 20-29,Percent 30-39,Percent 40-49,Percent 50-59,Percent 60-69,Percent 70-79,Percent Over 80,Age Diversity Index,Percent Under 30,Percent 10-29,Percent 18-29,High School Or Higher,Bachelor Or Higher,Postgrad Degree,Population White,Population Black,Population Native,Population Asian,Population Islander,Population Other,Population Two+,Population Hispanic,Race Diversity Index,Total Crime Rate,Violent Crime Rate,Property Crime Rate,Number of Events,Number of Events per Capita,Live Event Music Rate (LMER)
19300,"Daphne-Fairhope-Foley, AL",Metropolitan Statistical Area,Fairhope,AL,Alabama,1,25240,30.506142500000003,-87.89016259414225,21083,15326.0,5757.0,1507.5,11.68,24.49,0.24,0.04,1.44,1.72,41613.0,75197.0,6.66,299200.0,8525,0.4043542190390362,1196.0,1691.0,450.0,78.1,43.7,2536.0,3342.0,1733.0,2146.0,2488.0,2467.0,2553.0,2423.0,1395.0,5452.0,10693.0,4938.0,25.86,50.72,23.42,12.03,15.85,8.22,10.18,11.8,11.7,12.11,11.49,6.62,0.1165400758850382,36.1,24.07,10.240000000000002,95.47,54.67,19.03,18297.0,936.0,16.0,631.0,0.0,0.0,105.0,1098.0,0.758766390685307,2674.0,198.0,2476.0,82,0.003889389555566,0.003889389555566
21660,"Eugene-Springfield, OR",Metropolitan Statistical Area,Eugene,OR,Oregon,41,23850,44.0505054,-123.0950506,172614,156185.0,16429.0,3910.8,25.23,20.49,3.43,5.92,6.28,15.63,33176.0,51269.0,17.32,329000.0,82916,0.4803550117603439,1031.0,1697.0,616.0,47.3,36.9,13122.0,22014.0,36906.0,22152.0,20943.0,16925.0,18657.0,14676.0,7219.0,27007.0,114259.0,31348.0,15.65,66.19,18.16,7.6,12.75,21.38,12.83,12.13,9.81,10.81,8.5,4.18,0.1292158934708599,41.73,34.129999999999995,26.080000000000005,95.01,42.57,20.64,134555.0,2703.0,826.0,7096.0,880.0,338.0,8682.0,17534.0,0.6224756623069686,4390.0,390.0,4000.0,665,0.0038525264462905,0.0038525264462905
12620,"Bangor, ME",Metropolitan Statistical Area,Bangor,ME,Maine,23,2795,44.8011821,-68.7778138,32095,33039.0,-944.0,936.8,21.07,16.91,0.95,0.61,6.25,7.81,31412.0,46625.0,18.9,157000.0,15408,0.4800747780028042,816.0,1374.0,558.0,48.3,37.9,2921.0,3742.0,5608.0,4310.0,3548.0,4382.0,3748.0,2231.0,1605.0,5614.0,21156.0,5325.0,17.49,65.92,16.59,9.1,11.66,17.47,13.43,11.05,13.65,11.68,6.95,5.0,0.122245274346147,38.23,29.13,20.74,93.43,35.84,14.75,28720.0,576.0,264.0,800.0,0.0,150.0,938.0,647.0,0.803032051830378,3909.0,158.0,3751.0,123,0.0038323726437139,0.0038323726437139
31540,"Madison, WI",Metropolitan Statistical Area,Madison,WI,Wisconsin,55,48000,43.074761,-89.3837613,259673,233209.0,26464.0,3273.0,25.02,20.15,9.51,3.93,10.06,23.5,40834.0,66847.0,14.67,275900.0,159209,0.6131134157190005,1118.0,1751.0,756.0,47.0,31.7,22713.0,30802.0,68163.0,39140.0,29189.0,26004.0,25088.0,11717.0,6857.0,40330.0,189639.0,29704.0,15.53,73.03,11.44,8.75,11.86,26.25,15.07,11.24,10.01,9.66,4.51,2.64,0.14807157982958,46.86,38.11,31.33,95.86,58.12,26.26,189222.0,18510.0,731.0,23662.0,257.0,421.0,9146.0,17724.0,0.5502875450485331,3099.0,320.0,2779.0,995,0.0038317422296503,0.0038317422296503
39740,"Reading, PA",Metropolitan Statistical Area,Reading,PA,Pennsylvania,42,63624,40.335345,-75.9279495,88373,88082.0,291.0,8978.3,26.35,24.94,6.88,0.64,6.93,14.45,17933.0,39670.0,24.68,77700.0,34878,0.3946680547225962,811.0,1016.0,472.0,39.4,30.4,13230.0,13908.0,16377.0,11400.0,9276.0,10670.0,7132.0,3873.0,2507.0,24203.0,54795.0,9375.0,27.39,62.0,10.61,14.97,15.74,18.53,12.9,10.5,12.07,8.07,4.38,2.84,0.1329867937866463,49.24,34.27,21.85,71.75,13.83,3.51,19173.0,7543.0,330.0,1931.0,0.0,93.0,891.0,58412.0,0.491826184338934,3686.0,707.0,2979.0,338,0.00382469758863,0.00382469758863
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan Statistical Area,Fort Lauderdale,FL,Florida,12,24000,26.1223084,-80.1433786,182434,165521.0,16913.0,5274.8,18.5,26.56,2.95,0.74,2.9,6.59,45979.0,67750.0,15.59,359200.0,91558,0.5018691691241765,1293.0,2084.0,784.0,52.7,41.1,20769.0,14790.0,23750.0,29261.0,22125.0,22194.0,25318.0,14106.0,10121.0,32954.0,114718.0,34762.0,18.06,62.88,19.05,11.38,8.11,13.02,16.04,12.13,12.17,13.88,7.73,5.55,0.1200254816363396,32.510000000000005,21.13,14.450000000000006,88.64,38.52,15.13,84011.0,56776.0,204.0,2859.0,76.0,526.0,2374.0,33298.0,0.351495060820779,4784.0,628.0,4156.0,692,0.0037931525921703,0.0037931525921703
28740,"Kingston, NY",Metropolitan Statistical Area,Kingston,NY,New York,36,39727,41.9287812,-74.0023702,23070,23893.0,-823.0,3083.3,17.64,22.47,3.81,0.96,5.7,10.47,27716.0,51299.0,19.24,177500.0,11529,0.499739921976593,1050.0,1738.0,756.0,45.4,37.2,2697.0,2949.0,3351.0,3387.0,2584.0,3234.0,2625.0,1341.0,902.0,5059.0,14474.0,3537.0,21.93,62.74,15.33,11.69,12.78,14.53,14.68,11.2,14.02,11.38,5.81,3.91,0.1226726935531206,39.0,27.31,17.07,84.8,26.82,12.63,14585.0,3360.0,31.0,717.0,0.0,29.0,944.0,3404.0,0.4452878299948724,2381.0,375.0,2006.0,87,0.0037711313394018,0.0037711313394018
20540,"Dyersburg, TN",Micropolitan Statistical Area,Dyersburg,TN,Tennessee,47,22200,36.0346393,-89.3857496,16476,17145.0,-669.0,951.3,19.16,18.01,0.0,0.0,1.08,1.08,28661.0,38614.0,25.08,105800.0,6786,0.4118718135469774,664.0,996.0,362.0,47.9,39.8,2008.0,2388.0,2110.0,1763.0,2069.0,2364.0,1931.0,1284.0,559.0,3865.0,9676.0,2935.0,23.46,58.73,17.81,12.19,14.49,12.81,10.7,12.56,14.35,11.72,7.79,3.39,0.1209744398529189,39.49,27.3,16.03,83.38,17.59,7.3,11034.0,3703.0,104.0,257.0,22.0,5.0,679.0,672.0,0.5026297983989956,8073.0,1276.0,6798.0,62,0.0037630492838067,0.0037630492838067
39860,"Red Wing, MN",Micropolitan Statistical Area,Red Wing,MN,Minnesota,27,53620,44.5624676,-92.5338013,16338,16459.0,-121.0,468.7,19.3,20.7,2.04,0.0,2.96,5.0,31881.0,54785.0,13.62,174000.0,7827,0.479067205288285,899.0,1357.0,498.0,65.5,42.7,2002.0,1828.0,1860.0,1853.0,1926.0,2029.0,2459.0,1342.0,1039.0,3569.0,9369.0,3400.0,21.84,57.34,20.81,12.25,11.19,11.38,11.34,11.79,12.42,15.05,8.21,6.36,0.116067171112471,34.82,22.57,12.98,94.11,25.78,8.24,14096.0,452.0,261.0,115.0,0.0,0.0,446.0,968.0,0.749689182548623,3251.0,251.0,2999.0,61,0.0037336271269433,0.0037336271269433
42140,"Santa Fe, NM",Metropolitan Statistical Area,Santa Fe,NM,New Mexico,35,70500,35.6876096,-105.9384569,84700,67947.0,16753.0,1621.6,14.89,19.26,1.3,0.72,2.55,4.57,36146.0,59247.0,13.85,303200.0,41255,0.4870720188902007,1080.0,1534.0,449.0,62.7,44.9,8187.0,9053.0,10677.0,10391.0,10152.0,10729.0,12405.0,8823.0,4283.0,15213.0,49521.0,19966.0,17.96,58.47,23.57,9.67,10.69,12.61,12.27,11.99,12.67,14.65,10.42,5.06,0.1169664979199276,32.97,23.3,15.009999999999998,86.54,39.87,20.25,34403.0,782.0,1156.0,1445.0,0.0,291.0,848.0,45775.0,0.4577180900605133,2160.0,464.0,1696.0,314,0.00370720188902,0.00370720188902
49020,"Winchester, VA-WV",Metropolitan Statistical Area,Winchester,VA,Virginia,51,86720,39.1852184,-78.1652404,27897,26203.0,1694.0,3034.6,18.01,25.63,1.06,0.3,5.55,6.91,30859.0,58818.0,16.26,244900.0,14073,0.5044628454672545,1054.0,1485.0,504.0,44.3,38.1,3754.0,3832.0,3851.0,3331.0,3537.0,3551.0,3056.0,1783.0,1202.0,6398.0,17056.0,4443.0,22.93,61.14,15.93,13.46,13.74,13.8,11.94,12.68,12.73,10.95,6.39,4.31,0.1204778097281717,41.0,27.54,18.07,84.1,35.08,15.07,18421.0,2793.0,51.0,574.0,0.0,13.0,1087.0,4958.0,0.4795614452480307,2327.0,255.0,2072.0,103,0.0036921532781302,0.0036921532781302
13460,"Bend, OR",Metropolitan Statistical Area,Bend,OR,Oregon,41,5800,44.0581728,-121.3153096,100430,76639.0,23791.0,3034.0,18.87,16.15,0.26,2.74,2.2,5.2,38438.0,69998.0,10.21,426600.0,47930,0.4772478343124564,1276.0,1790.0,543.0,60.0,39.8,12821.0,10120.0,12175.0,15465.0,15838.0,11545.0,12620.0,6507.0,3339.0,21114.0,63549.0,15767.0,21.02,63.28,15.7,12.77,10.08,12.12,15.4,15.77,11.5,12.57,6.48,3.32,0.124029548207819,34.97,22.2,13.95,94.78,46.0,18.38,80293.0,510.0,382.0,1584.0,42.0,59.0,2380.0,8667.0,0.7404019027826864,2061.0,168.0,1893.0,368,0.0036642437518669,0.0036642437518669
45900,"Traverse City, MI",Micropolitan Statistical Area,Traverse City,MI,Michigan,26,80340,44.7606441,-85.6165301,15570,14674.0,896.0,1870.0,18.52,17.3,4.49,3.15,8.2,15.84,37814.0,57076.0,11.72,266100.0,8009,0.5143866409762363,905.0,1528.0,561.0,62.0,41.4,1454.0,1941.0,1971.0,2124.0,1721.0,1902.0,2186.0,1337.0,934.0,2799.0,9462.0,3309.0,17.98,60.77,21.25,9.34,12.47,12.66,13.64,11.05,12.22,14.04,8.59,6.0,0.1166630426312386,34.47,25.130000000000003,16.49,96.42,46.19,16.63,14095.0,232.0,275.0,156.0,0.0,0.0,431.0,381.0,0.8214954515158307,1867.0,536.0,1331.0,56,0.003596660244059,0.003596660244059
31080,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,Los Angeles,CA,California,6,44000,34.0536909,-118.242766,3979537,3792621.0,186916.0,8485.9,11.25,32.97,8.76,0.82,3.38,12.96,37779.0,67418.0,16.69,697200.0,2069999,0.5201607624203519,1450.0,2724.0,717.0,36.8,35.9,441782.0,470687.0,664621.0,654421.0,533404.0,486015.0,375622.0,214002.0,138983.0,803314.0,2655942.0,520281.0,20.19,66.74,13.07,11.1,11.83,16.7,16.44,13.4,12.21,9.44,5.38,3.49,0.1271499481571077,39.63,28.53,19.44,78.48,35.86,12.03,1143368.0,331083.0,8893.0,457600.0,4297.0,13607.0,101361.0,1919328.0,0.3359710815684745,2870.0,722.0,2148.0,14304,0.0035943879903616,0.0035943879903616
40740,"Roswell, NM",Micropolitan Statistical Area,Roswell,NM,New Mexico,35,64930,33.3943282,-104.5229518,47941,48366.0,-425.0,1613.3,17.07,18.01,1.16,0.12,1.84,3.12,22119.0,43372.0,19.67,105100.0,20006,0.4173046035752278,778.0,1030.0,321.0,66.1,34.9,7081.0,7239.0,6523.0,5935.0,5045.0,5745.0,5300.0,2947.0,2126.0,12689.0,27772.0,7480.0,26.47,57.93,15.6,14.77,15.1,13.61,12.38,10.52,11.98,11.06,6.15,4.43,0.1218388638370917,43.48,28.71,17.009999999999998,78.48,18.83,6.29,17498.0,786.0,564.0,574.0,6.0,187.0,373.0,27953.0,0.4738048916109224,4622.0,850.0,3772.0,171,0.0035668842952796,0.0035668842952796
14380,"Boone, NC",Micropolitan Statistical Area,Boone,NC,North Carolina,37,7080,36.2165362,-81.6746158,19119,17122.0,1997.0,3030.9,49.69,13.62,5.59,0.83,16.48,22.9,16871.0,22434.0,53.03,268100.0,7877,0.4119985354882577,900.0,1532.0,461.0,24.5,21.2,555.0,5891.0,7948.0,993.0,1022.0,917.0,884.0,498.0,411.0,1119.0,16702.0,1298.0,5.85,87.36,6.79,2.9,30.81,41.57,5.19,5.35,4.8,4.62,2.6,2.15,0.2796950135091102,75.28,72.38,69.43,89.23,46.21,18.7,17153.0,457.0,100.0,221.0,8.0,0.0,221.0,959.0,0.8082867063692204,1462.0,115.0,1347.0,68,0.0035566713740258,0.0035566713740258
37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,San Buenaventura (Ventura),CA,California,6,65042,34.3640573,-119.31101594866902,109108,106433.0,2675.0,4986.1,10.99,25.93,2.73,0.3,2.09,5.119999999999999,42789.0,84110.0,7.29,638900.0,54117,0.4959947941489167,1632.0,2401.0,529.0,54.1,40.1,10503.0,13147.0,14495.0,16165.0,12694.0,14677.0,12855.0,9442.0,5130.0,20690.0,68731.0,19687.0,18.96,62.99,18.04,9.63,12.05,13.29,14.82,11.63,13.45,11.78,8.65,4.7,0.1185885465031105,34.97,25.34,16.009999999999998,91.91,37.0,13.57,58627.0,2053.0,723.0,2757.0,0.0,240.0,2254.0,42454.0,0.4415858238575976,3124.0,300.0,2824.0,387,0.0,0.0035469443120577
14020,"Bloomington, IN",Metropolitan Statistical Area,Bloomington,IN,Indiana,18,5860,39.1670396,-86.5342881,86630,80405.0,6225.0,3728.3,38.17,16.13,5.44,3.01,12.11,20.56,23621.0,41017.0,33.23,231300.0,40960,0.4728154219092693,917.0,1254.0,509.0,35.5,23.7,6085.0,19271.0,28403.0,10345.0,6767.0,5598.0,3984.0,3535.0,2642.0,10952.0,67010.0,8668.0,12.64,77.35,10.01,7.02,22.25,32.79,11.94,7.81,6.46,4.6,4.08,3.05,0.1911529696027537,62.06,55.04,49.42,96.38,57.01,30.24,65886.0,3285.0,178.0,8548.0,8.0,53.0,2484.0,3674.0,0.6281528402393858,2964.0,556.0,2408.0,304,0.0035091769594828,0.0035091769594828
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan Statistical Area,West Palm Beach,FL,Florida,12,76600,26.715364,-80.0532942,111952,99919.0,12033.0,2080.6,18.34,25.43,3.16,1.26,1.96,6.38,31400.0,51089.0,15.95,267800.0,54517,0.4869676289838502,1303.0,1654.0,687.0,48.8,36.9,13293.0,13512.0,17236.0,16955.0,12639.0,12525.0,10978.0,9493.0,5321.0,23635.0,68339.0,19978.0,21.11,61.04,17.85,11.87,12.07,15.4,15.14,11.29,11.19,9.81,8.48,4.75,0.1196256069223674,39.34,27.47,18.23,85.82,32.94,13.8,41519.0,38671.0,0.0,1333.0,0.0,704.0,1503.0,28222.0,0.3207635897004578,4172.0,762.0,3410.0,391,0.0034925682435329,0.0034925682435329
41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,San Diego,CA,California,6,66000,32.7174202,-117.1627728,1423852,1307402.0,116450.0,4369.3,14.38,25.46,3.87,0.9,3.22,7.99,43249.0,85507.0,11.03,658400.0,733667,0.5152691431412816,1695.0,2589.0,612.0,46.8,35.4,155388.0,167171.0,253455.0,236865.0,180923.0,162548.0,137274.0,85484.0,44744.0,280583.0,952149.0,191120.0,19.71,66.87,13.42,10.91,11.74,17.8,16.64,12.71,11.42,9.64,6.0,3.14,0.12811941395214,40.45,29.54,20.74,89.5,47.37,19.32,607150.0,82800.0,3044.0,239079.0,5917.0,2702.0,51683.0,431477.0,0.3065767972828802,2061.0,369.0,1692.0,4907,0.0034462851476136,0.0034462851476136
16860,"Chattanooga, TN-GA",Metropolitan Statistical Area,Chattanooga,TN,Tennessee,47,14000,35.0457219,-85.3094883,182803,167674.0,15129.0,1278.7,20.24,20.08,1.64,0.36,2.26,4.26,31810.0,46533.0,16.66,198300.0,86040,0.4706706126267074,859.0,1228.0,442.0,52.6,37.6,18706.0,20078.0,30187.0,28826.0,20563.0,19906.0,22991.0,12601.0,8945.0,33536.0,117688.0,31579.0,18.35,64.38,17.27,10.23,10.98,16.51,15.77,11.25,10.89,12.58,6.89,4.89,0.1221399622855996,37.72,27.49,19.37,87.68,32.11,12.64,102922.0,55808.0,288.0,4782.0,58.0,406.0,4074.0,11352.0,0.4297491120256276,7716.0,1359.0,6356.0,624,0.0034135107191895,0.0034135107191895
42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,Scranton,PA,Pennsylvania,42,69000,41.4086874,-75.6621294,76651,76089.0,562.0,3028.8,22.77,20.79,2.96,0.0,3.79,6.75,25825.0,41169.0,23.48,103600.0,34071,0.4444951794497136,782.0,1192.0,557.0,48.5,38.2,7415.0,10384.0,11655.0,10944.0,9006.0,8531.0,9467.0,6017.0,3232.0,14147.0,48456.0,14048.0,18.46,63.22,18.33,9.67,13.55,15.21,14.28,11.75,11.13,12.35,7.85,4.22,0.1205901813527231,38.43,28.76,19.97,88.21,24.33,8.47,55379.0,4068.0,20.0,3596.0,47.0,57.0,2448.0,11439.0,0.544543373025217,3293.0,1551.0,1742.0,259,0.0033789513509282,0.0033789513509282
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Rogers,AR,Arkansas,5,60410,36.3320197,-94.1185366,68674,55964.0,12710.0,1775.0,10.39,16.52,0.05,0.16,1.72,1.93,35162.0,65823.0,9.93,214100.0,34112,0.4967236508722369,898.0,1263.0,406.0,57.7,32.2,10469.0,10132.0,10924.0,9556.0,9509.0,8832.0,5419.0,2328.0,1505.0,18933.0,43458.0,6283.0,27.57,63.28,9.15,15.24,14.75,15.91,13.92,13.85,12.86,7.89,3.39,2.19,0.1332291114439385,45.900000000000006,30.66,18.330000000000005,85.17,34.1,10.82,38961.0,1031.0,329.0,1537.0,821.0,30.0,1234.0,22401.0,0.4601721359915521,2986.0,390.0,2596.0,230,0.0033491568861577,0.0033491568861577
36780,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,Oshkosh,WI,Wisconsin,55,60500,44.0206919,-88.5408574,67010,66083.0,927.0,2482.8,21.86,17.13,0.95,1.05,4.0,6.0,27173.0,54925.0,12.58,131000.0,33832,0.504879868676317,752.0,1177.0,525.0,55.0,35.5,6616.0,8831.0,12651.0,9176.0,7157.0,7211.0,7744.0,4669.0,2955.0,12374.0,43036.0,11600.0,18.47,64.22,17.31,9.87,13.18,18.88,13.69,10.68,10.76,11.56,6.97,4.41,0.1246383159292434,41.92999999999999,32.06,23.46,91.12,26.08,6.49,58272.0,2406.0,241.0,2240.0,109.0,49.0,874.0,2582.0,0.7656874499873475,2126.0,279.0,1847.0,224,0.0033427846590061,0.0033427846590061
13740,"Billings, MT",Metropolitan Statistical Area,Billings,MT,Montana,30,6550,45.7874957,-108.49607,109577,104170.0,5407.0,2456.1,21.0,17.56,0.6,0.56,2.87,4.03,35854.0,58394.0,12.04,232700.0,56843,0.518749372587313,899.0,1424.0,481.0,63.0,37.6,14002.0,13804.0,14682.0,15522.0,14148.0,11789.0,12335.0,8058.0,5237.0,25387.0,65394.0,18796.0,23.17,59.68,17.15,12.78,12.6,13.4,14.17,12.91,10.76,11.26,7.35,4.78,0.1188178165083518,38.78,26.0,15.61,94.16,34.98,11.39,93634.0,349.0,4922.0,785.0,0.0,38.0,2829.0,7020.0,0.7370249588858653,5617.0,852.0,4765.0,363,0.0033127389871962,0.0033127389871962
38060,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,Scottsdale,AZ,Arizona,4,65000,33.4942189,-111.9260184,258064,217385.0,40679.0,1402.6,14.86,22.04,0.36,0.97,1.92,3.25,65480.0,86097.0,6.0,534300.0,137779,0.5338946927893856,1365.0,2176.0,621.0,66.2,50.1,17318.0,21366.0,35237.0,27040.0,27920.0,39186.0,39189.0,32335.0,18473.0,35674.0,151286.0,71104.0,13.82,58.62,27.55,6.71,8.28,13.65,10.48,10.82,15.18,15.19,12.53,7.16,0.1196247123122038,28.64,21.93,14.82,97.05,60.59,25.37,209772.0,5158.0,3509.0,12995.0,249.0,355.0,5076.0,20950.0,0.6708535304419821,2059.0,179.0,1880.0,852,0.0033015066030132,0.0033015066030132
26580,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,Huntington,WV,West Virginia,54,39460,38.4192496,-82.445154,46667,49138.0,-2471.0,2877.3,20.52,17.99,3.2,0.78,7.15,11.13,21553.0,31162.0,32.34,98200.0,18390,0.3940686137956157,712.0,968.0,362.0,51.0,35.3,5340.0,5550.0,9529.0,5383.0,5265.0,5661.0,5293.0,2988.0,1658.0,8593.0,30903.0,7171.0,18.41,66.22,15.37,11.44,11.89,20.42,11.53,11.28,12.13,11.34,6.4,3.55,0.1278881887041936,43.75,32.31,25.34,87.38,27.26,11.87,39349.0,3871.0,163.0,750.0,16.0,242.0,1412.0,864.0,0.719394380237348,4498.0,824.0,3675.0,154,0.0032999764287397,0.0032999764287397
33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,Milwaukee,WI,Wisconsin,55,53000,43.0349931,-87.922497,590157,594833.0,-4676.0,6135.7,15.0,22.24,7.32,0.79,4.63,12.739999999999998,23896.0,44192.0,22.44,133600.0,273825,0.4639867018437467,858.0,1298.0,555.0,41.4,31.5,85258.0,84625.0,107560.0,87264.0,66496.0,66772.0,50027.0,28264.0,13891.0,149505.0,376465.0,64187.0,25.33,63.79,10.88,14.45,14.34,18.23,14.79,11.27,11.31,8.48,4.79,2.35,0.1320431800802442,47.02,32.57,21.69,85.17,25.74,8.81,208521.0,227829.0,2763.0,25181.0,179.0,977.0,16281.0,112817.0,0.3084186955455277,4325.0,1597.0,2729.0,1930,0.0032703162039931,0.0032703162039931
39460,"Punta Gorda, FL",Metropolitan Statistical Area,Punta Gorda,FL,Florida,12,59200,26.9297836,-82.0453664,19571,16641.0,2930.0,1261.1,15.82,23.39,0.23,3.12,1.27,4.62,46684.0,61395.0,9.81,325800.0,5139,0.2625823923151602,1029.0,1892.0,753.0,81.5,66.5,860.0,850.0,946.0,719.0,1112.0,2755.0,4379.0,4730.0,3220.0,1571.0,7404.0,10596.0,8.03,37.83,54.14,4.39,4.34,4.83,3.67,5.68,14.08,22.37,24.17,16.45,0.1660500620266912,13.56,9.17,5.530000000000001,95.49,38.75,14.1,17615.0,522.0,79.0,112.0,0.0,21.0,108.0,1114.0,0.8141237202792959,1377.0,67.0,1310.0,64,0.0032701446017066,0.0032701446017066
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Tacoma,WA,Washington,53,70000,47.2495798,-122.4398746,217834,198397.0,19437.0,4377.8,19.52,29.66,5.88,0.44,2.64,8.96,35796.0,70411.0,12.57,344500.0,104932,0.4817062533856056,1180.0,1768.0,669.0,52.0,35.9,27167.0,26033.0,33613.0,34693.0,29633.0,25481.0,22861.0,11826.0,6527.0,47493.0,141922.0,28419.0,21.8,65.15,13.05,12.47,11.95,15.43,15.93,13.6,11.7,10.49,5.43,3.0,0.1260543690427377,39.85,27.38,18.05,91.26,33.07,11.19,126449.0,24392.0,2207.0,13353.0,2166.0,1053.0,20439.0,27775.0,0.3785402714116963,6351.0,843.0,5507.0,712,0.0032685439371264,0.0032685439371264
22220,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,Fayetteville,AR,Arkansas,5,23290,36.0625843,-94.1574328,87585,73580.0,14005.0,1621.1,31.93,18.98,1.39,0.99,3.04,5.42,28281.0,44859.0,21.98,216000.0,42362,0.4836672946280755,799.0,1402.0,428.0,36.6,27.9,7925.0,13285.0,25867.0,12382.0,8126.0,8864.0,5088.0,3619.0,2429.0,14782.0,64479.0,8324.0,16.88,73.62,9.5,9.05,15.17,29.53,14.14,9.28,10.12,5.81,4.13,2.77,0.1630954132995372,53.75,44.7,36.870000000000005,93.19,48.65,21.16,65888.0,5951.0,734.0,2891.0,101.0,423.0,2723.0,6455.0,0.6114195521272481,5746.0,579.0,5166.0,286,0.0032653993263686,0.0032653993263686
16740,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,Charlotte,NC,North Carolina,37,12000,35.2272086,-80.8430827,885707,731424.0,154283.0,2882.8,16.66,26.2,3.35,0.15,2.14,5.640000000000001,40071.0,63483.0,11.19,252100.0,488980,0.552078734841206,1135.0,1446.0,496.0,52.9,34.2,114013.0,115159.0,145462.0,145178.0,122376.0,104923.0,77870.0,40729.0,19997.0,207767.0,583676.0,94264.0,23.46,65.9,10.64,12.87,13.0,16.42,16.39,13.82,11.85,8.79,4.6,2.26,0.1307913919409415,42.29,29.42,18.83,89.38,44.9,15.8,359079.0,307777.0,2235.0,54838.0,322.0,2340.0,26007.0,133109.0,0.312406846929684,4077.0,836.0,3240.0,2889,0.0032618010244922,0.0032618010244922
41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,Oakland,CA,California,6,53000,37.8044557,-122.2713563,433044,390724.0,42320.0,7747.7,12.44,34.36,25.64,3.09,3.18,31.91,47763.0,82018.0,13.89,807600.0,231125,0.5337217465199842,1445.0,2766.0,715.0,40.7,36.9,50522.0,44219.0,62792.0,81077.0,65652.0,47127.0,39587.0,27432.0,14636.0,86395.0,286754.0,59895.0,19.95,66.22,13.83,11.67,10.21,14.5,18.72,15.16,10.88,9.14,6.33,3.38,0.1284546413825253,36.38,24.71,16.430000000000003,85.92,48.89,21.04,126842.0,105661.0,1443.0,61136.0,1676.0,1447.0,18728.0,116111.0,0.2390582842677441,6457.0,1291.0,5166.0,1406,0.0032467832368073,0.0032467832368073
44180,"Springfield, MO",Metropolitan Statistical Area,Springfield,MO,Missouri,29,70000,37.2166779,-93.2920373,167864,159498.0,8366.0,2037.4,18.77,18.24,1.61,0.62,3.09,5.32,24831.0,35677.0,20.87,124000.0,79068,0.4710241624171948,744.0,960.0,360.0,42.3,33.6,16452.0,22265.0,36575.0,23418.0,17147.0,16016.0,18436.0,11422.0,6133.0,30112.0,111671.0,26081.0,17.94,66.52,15.54,9.8,13.26,21.79,13.95,10.21,9.54,10.98,6.8,3.65,0.1316927171584839,44.85,35.05,26.91,90.52,26.16,10.03,142544.0,7100.0,1061.0,3433.0,55.0,194.0,5454.0,7210.0,0.7333122852643738,8459.0,1507.0,6951.0,545,0.0032466758804746,0.0032466758804746
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,Baltimore,MD,Maryland,24,4000,39.2908816,-76.610759,593490,620961.0,-27471.0,7331.9,15.33,31.47,15.4,1.23,6.62,23.25,32430.0,50177.0,20.22,179100.0,280352,0.4723786415946351,1073.0,1474.0,551.0,47.5,35.9,69616.0,67383.0,95757.0,102815.0,60882.0,71980.0,68082.0,38158.0,18817.0,119567.0,387658.0,86265.0,20.15,65.32,14.54,11.73,11.35,16.13,17.32,10.26,12.13,11.47,6.43,3.17,0.1262232812786701,39.21,27.48,19.059999999999995,85.74,33.3,15.67,162527.0,366964.0,1814.0,15714.0,243.0,2596.0,9980.0,33652.0,0.4615341798903519,6170.0,1859.0,4311.0,1921,0.0032367857925154,0.0032367857925154
